
year,state,locationdesc,measure,value,ci_lower,ci_upper,sample_size
2019,IN,Indiana,coverage,86.6,85.4,87.8,4662
2019,KS,Kansas,coverage,84.5,83.4,85.6,6262
2019,KY,Kentucky,coverage,89.8,88.4,91.2,4682
2019,LA,Louisiana,coverage,85.6,84.0,87.3,2905
2019,MA,Massachusetts,coverage,92.6,91.6,93.5,4584
2019,MD,Maryland,coverage,88.4,87.4,89.4,8939
2019,ME,Maine,coverage,86.4,85.0,87.8,5123
2019,MI,Michigan,coverage,88.9,87.8,90.0,5852
2019,MN,Minnesota,coverage,90.2,89.4,90.9,9626
2019,MO,Missouri,coverage,83.2,81.7,84.7,3595
2019,MS,Mississippi,coverage,77.9,75.9,79.9,2632
2019,MT,Montana,coverage,87.7,86.4,88.9,3533
2019,NC,North Carolina,coverage,81.0,79.4,82.7,2481
2019,ND,North Dakota,coverage,90.8,89.4,92.3,2893
2019,NE,Nebraska,coverage,82.9,81.8,83.9,8130
2019,NH,New Hampshire,coverage,89.6,88.0,91.1,2922
2019,NM,New Mexico,coverage,85.9,84.3,87.6,3179
2019,NV,Nevada,coverage,79.7,77.1,82.3,1557
2019,NY,New York,coverage,86.4,85.4,87.5,7850
2019,OH,Ohio,coverage,88.4,87.2,89.6,6851
2019,OK,Oklahoma,coverage,80.9,79.4,82.5,3192
2019,OR,Oregon,coverage,87.1,85.9,88.3,3619
2019,PA,Pennsylvania,coverage,89.8,88.5,91.0,4146
2019,PR,Puerto Rico,coverage,89.7,88.5,90.9,3845
2019,RI,Rhode Island,coverage,89.9,88.3,91.5,3320
2019,SC,South Carolina,coverage,82.5,81.0,84.1,3398
2019,SD,South Dakota,coverage,85.1,82.7,87.5,3430
2019,TN,Tennessee,coverage,82.1,80.4,83.9,3428
2019,TX,Texas,coverage,71.6,69.7,73.5,5624
2019,US,"All States, DC and Territories (median) **",coverage,86.4,,,52
2019,UT,Utah,coverage,85.0,84.0,86.0,7182
2019,UW,All States and DC (median) **,coverage,86.4,,,50
2019,VA,Virginia,coverage,87.0,85.8,88.2,5573
2019,VT,Vermont,coverage,92.9,91.7,94.1,3457
2019,WA,Washington,coverage,88.1,87.2,89.0,7124
2019,WI,Wisconsin,coverage,88.7,87.0,90.4,2725
2019,WV,West Virginia,coverage,88.6,87.2,90.1,2795
2019,WY,Wyoming,coverage,80.3,78.2,82.5,2034
2020,AK,Alaska,coverage,87.1,85.1,89.0,2120
2020,AL,Alabama,coverage,82.5,80.8,84.2,2873
2020,AR,Arkansas,coverage,85.2,83.3,87.0,2267
2020,AZ,Arizona,coverage,81.2,79.8,82.5,5233
2020,CA,California,coverage,86.8,85.3,88.3,3096
2020,CO,Colorado,coverage,85.5,84.5,86.5,5967
2020,CT,Connecticut,coverage,89.1,87.8,90.4,5387
2020,DC,District of Columbia,coverage,94.2,92.8,95.6,2117
2020,DE,Delaware,coverage,86.8,85.1,88.6,2215
2020,FL,Florida,coverage,77.4,75.3,79.4,5003
2020,GA,Georgia,coverage,77.7,75.9,79.6,4435
2020,GU,Guam,coverage,77.4,73.9,80.9,1369
2020,HI,Hawaii,coverage,91.8,90.7,92.8,4699
2020,IA,Iowa,coverage,90.5,89.6,91.4,5728
2020,ID,Idaho,coverage,82.5,80.8,84.3,3291
2020,IL,Illinois,coverage,88.8,86.8,90.7,2231
2020,IN,Indiana,coverage,86.1,85.0,87.3,4654
2020,KS,Kansas,coverage,85.2,84.0,86.3,5739
2020,KY,Kentucky,coverage,89.7,88.0,91.4,2353
2020,LA,Louisiana,coverage,86.4,84.6,88.1,2770
2020,MA,Massachusetts,coverage,93.7,92.7,94.7,4524
2020,MD,Maryland,coverage,88.8,87.9,89.7,8187
2020,ME,Maine,coverage,88.6,87.3,89.8,5163
2020,MI,Michigan,coverage,91.6,90.5,92.7,4124
2020,MN,Minnesota,coverage,89.9,89.2,90.6,9962
2020,MO,Missouri,coverage,84.2,82.9,85.5,4889
2020,MS,Mississippi,coverage,78.2,76.4,79.9,3098
2020,MT,Montana,coverage,88.5,87.3,89.7,3530
2020,NC,North Carolina,coverage,81.1,79.6,82.6,3203
2020,ND,North Dakota,coverage,89.6,87.8,91.4,2322
2020,NE,Nebraska,coverage,84.9,83.8,86.0,7928
2020,NH,New Hampshire,coverage,90.3,89.0,91.6,3261
2020,NJ,New Jersey,coverage,85.9,84.9,87.0,6799
2020,NM,New Mexico,coverage,85.5,83.8,87.2,3613
2020,NV,Nevada,coverage,81.2,78.6,83.9,1374
2020,NY,New York,coverage,87.4,86.5,88.4,8691
2020,OH,Ohio,coverage,88.4,87.4,89.4,8386
2020,OK,Oklahoma,coverage,80.4,78.6,82.1,2611
2020,OR,Oregon,coverage,88.6,87.3,89.8,3248
2020,PA,Pennsylvania,coverage,89.8,88.4,91.2,3593
2020,PR,Puerto Rico,coverage,91.4,90.2,92.5,3485
2020,RI,Rhode Island,coverage,91.3,89.9,92.8,3162
2020,SC,South Carolina,coverage,82.1,80.1,84.2,2069
2020,SD,South Dakota,coverage,87.2,84.8,89.7,3652
2020,TN,Tennessee,coverage,83.7,81.8,85.6,2661
2020,TX,Texas,coverage,70.8,68.8,72.8,5447
2020,US,"All States, DC and Territories (median) **",coverage,86.8,,,53
2020,UT,Utah,coverage,86.0,85.0,87.1,6606
2020,UW,All States and DC (median) **,coverage,86.8,,,51
2020,VA,Virginia,coverage,86.2,84.9,87.4,5255
2020,VT,Vermont,coverage,91.7,90.4,93.0,3631
2020,WA,Washington,coverage,88.6,87.7,89.5,7296
2020,WI,Wisconsin,coverage,90.7,89.2,92.1,2954
2020,WV,West Virginia,coverage,89.5,88.2,90.8,3215
2020,WY,Wyoming,coverage,81.5,79.3,83.6,2038
2021,AK,Alaska,coverage,89.1,87.4,90.8,3121
2021,AL,Alabama,coverage,87.0,85.2,88.8,2449
2021,AR,Arkansas,coverage,89.0,87.1,90.8,2118
2021,AZ,Arizona,coverage,87.2,86.0,88.4,5640
2021,CA,California,coverage,89.7,88.6,90.7,4277
2021,CO,Colorado,coverage,87.9,87.0,88.8,6296
2021,CT,Connecticut,coverage,92.8,91.8,93.7,5214
2021,DC,District of Columbia,coverage,96.5,95.4,97.6,1981
2021,DE,Delaware,coverage,90.2,88.6,91.9,2029
2021,GA,Georgia,coverage,82.9,81.3,84.6,3873
2021,GU,Guam,coverage,85.1,81.9,88.3,1057
2021,HI,Hawaii,coverage,96.5,95.9,97.2,4686
2021,IA,Iowa,coverage,92.6,91.8,93.5,5359
2021,ID,Idaho,coverage,90.3,89.2,91.4,3811
2021,IL,Illinois,coverage,92.0,90.3,93.8,1964
2021,IN,Indiana,coverage,90.9,89.9,91.8,5514
2021,KS,Kansas,coverage,88.7,87.9,89.5,9989
2021,KY,Kentucky,coverage,94.5,93.5,95.6,3218
2021,LA,Louisiana,coverage,92.5,91.2,93.8,2997
2021,MA,Massachusetts,coverage,96.6,96.0,97.3,5178
2021,MD,Maryland,coverage,91.0,90.1,91.9,8584
2021,ME,Maine,coverage,92.9,92.0,93.8,5931
2021,MI,Michigan,coverage,93.8,92.9,94.6,5302
2021,MN,Minnesota,coverage,93.8,93.2,94.4,9945
2021,MO,Missouri,coverage,87.7,86.5,88.8,6472
2021,MS,Mississippi,coverage,86.7,85.0,88.4,2358
2021,MT,Montana,coverage,90.6,89.4,91.8,3294
2021,NC,North Carolina,coverage,86.6,85.2,88.0,2824
2021,ND,North Dakota,coverage,92.3,91.1,93.6,3043
2021,NE,Nebraska,coverage,89.6,88.7,90.6,8001
2021,NH,New Hampshire,coverage,93.5,92.2,94.7,2966
2021,NJ,New Jersey,coverage,89.0,88.0,89.9,4657
2021,NM,New Mexico,coverage,89.9,88.6,91.2,3754
2021,NV,Nevada,coverage,86.3,83.8,88.7,1459
2021,NY,New York,coverage,92.4,91.9,93.0,21010
2021,OH,Ohio,coverage,91.9,91.0,92.8,8081
2021,OK,Oklahoma,coverage,85.6,84.1,87.2,2919
2021,OR,Oregon,coverage,92.0,90.8,93.1,3354
2021,PA,Pennsylvania,coverage,93.3,92.2,94.4,4153
2021,PR,Puerto Rico,coverage,94.1,92.7,95.4,2697
2021,RI,Rhode Island,coverage,93.4,92.2,94.6,3364
2021,SC,South Carolina,coverage,86.2,84.9,87.6,4561
2021,SD,South Dakota,coverage,91.2,89.2,93.1,3887
2021,TN,Tennessee,coverage,88.4,86.9,89.9,2777
2021,TX,Texas,coverage,75.8,73.9,77.6,5615
2021,US,"All States, DC and Territories (median) **",coverage,90.9,,,53
2021,UT,Utah,coverage,89.6,88.7,90.5,6456
2021,UW,All States and DC (median) **,coverage,90.9,,,50
2021,VA,Virginia,coverage,93.1,92.1,94.1,5465
2021,VI,Virgin Islands,coverage,79.1,73.4,84.8,664
2021,VT,Vermont,coverage,94.0,92.8,95.3,3704
2021,WA,Washington,coverage,92.0,91.2,92.8,7053
2021,WI,Wisconsin,coverage,94.3,93.1,95.5,3320
2021,WV,West Virginia,coverage,91.7,90.6,92.8,3692
2021,WY,Wyoming,coverage,83.2,81.0,85.4,1831
2022,AK,Alaska,coverage,90.2,88.8,91.5,3320
2022,AL,Alabama,coverage,87.2,85.2,89.2,2286
2022,AR,Arkansas,coverage,87.4,85.7,89.2,2551
2022,AZ,Arizona,coverage,86.0,84.4,87.6,4819
2022,CA,California,coverage,91.4,90.5,92.3,6833
2022,CO,Colorado,coverage,88.9,88.0,89.8,5742
2022,CT,Connecticut,coverage,91.6,90.6,92.6,5682
2022,DC,District of Columbia,coverage,96.7,95.6,97.7,1991
2022,DE,Delaware,coverage,91.3,89.8,92.9,2097
2022,FL,Florida,coverage,84.0,82.2,85.7,5915
2022,GA,Georgia,coverage,84.1,82.7,85.5,4448
2022,GU,Guam,coverage,84.6,81.0,88.2,1400
2022,HI,Hawaii,coverage,97.1,96.5,97.7,4459
2022,IA,Iowa,coverage,93.3,92.5,94.1,5011
2022,ID,Idaho,coverage,89.7,88.5,90.9,3671
2022,IL,Illinois,coverage,87.7,86.2,89.3,2496
2022,IN,Indiana,coverage,91.2,90.3,92.1,5713
2022,KS,Kansas,coverage,89.2,88.1,90.4,5830
2022,KY,Kentucky,coverage,95.5,94.4,96.5,2548
2022,LA,Louisiana,coverage,91.3,89.9,92.7,3119
2022,MA,Massachusetts,coverage,97.3,96.8,97.8,7123
2022,MD,Maryland,coverage,90.3,89.4,91.2,8793
2022,ME,Maine,coverage,94.0,93.0,94.9,5318
2022,MI,Michigan,coverage,94.4,93.6,95.3,5340
2022,MN,Minnesota,coverage,93.9,93.3,94.6,10206
2022,MO,Missouri,coverage,88.5,87.2,89.8,4138
2022,MS,Mississippi,coverage,86.7,85.0,88.4,2593
2022,MT,Montana,coverage,91.6,90.5,92.7,3561
2022,NC,North Carolina,coverage,87.4,85.9,88.8,2750
2022,ND,North Dakota,coverage,95.0,93.9,96.0,2328
2022,NE,Nebraska,coverage,89.2,88.0,90.4,3671
2022,NH,New Hampshire,coverage,93.5,92.3,94.8,2867
2022,NJ,New Jersey,coverage,89.8,88.7,90.8,4870
2022,NM,New Mexico,coverage,89.2,87.6,90.8,2357
2022,NV,Nevada,coverage,84.5,82.3,86.7,1678
2022,NY,New York,coverage,92.1,91.4,92.8,10056
2022,OH,Ohio,coverage,92.7,91.9,93.6,9349
2022,OK,Oklahoma,coverage,86.7,85.3,88.1,3274
2022,OR,Oregon,coverage,92.9,91.8,93.9,3637
2022,PA,Pennsylvania,coverage,93.7,92.4,95.0,2970
2022,PR,Puerto Rico,coverage,95.2,94.2,96.2,3672
2022,RI,Rhode Island,coverage,93.7,92.6,94.8,3217
2022,SC,South Carolina,coverage,85.6,84.3,87.0,4542
2022,SD,South Dakota,coverage,91.4,88.7,94.1,4195
2022,TN,Tennessee,coverage,86.3,84.8,87.9,2863
2022,TX,Texas,coverage,78.5,76.9,80.0,7186
2022,US,"All States, DC and Territories (median) **",coverage,91.1,,,54
2022,UT,Utah,coverage,89.4,88.4,90.4,5978
2022,UW,All States and DC (median) **,coverage,91.2,,,51
2022,VA,Virginia,coverage,91.0,89.8,92.2,5514
2022,VI,Virgin Islands,coverage,73.4,64.6,82.2,653
2022,VT,Vermont,coverage,94.5,93.6,95.5,4828
2022,WA,Washington,coverage,92.2,91.6,92.8,14419
2022,WI,Wisconsin,coverage,93.3,92.4,94.2,6053
2022,WV,West Virginia,coverage,92.8,91.6,94.1,2718
2022,WY,Wyoming,coverage,86.0,84.1,87.8,1943
2023,AK,Alaska,coverage,90.8,89.5,92.1,3105
2023,AL,Alabama,coverage,88.9,87.2,90.6,2327
2023,AR,Arkansas,coverage,86.1,84.3,88.0,2541
2023,AZ,Arizona,coverage,86.5,85.2,87.9,5380
2023,CA,California,coverage,91.1,90.2,92.0,6728
2023,CO,Colorado,coverage,88.4,87.4,89.4,5071
2023,CT,Connecticut,coverage,90.5,89.4,91.6,5189
2023,DC,District of Columbia,coverage,95.9,94.7,97.2,1924
2023,DE,Delaware,coverage,91.4,89.8,92.9,2056
2023,FL,Florida,coverage,84.6,82.8,86.3,5712
2023,GA,Georgia,coverage,84.0,82.4,85.6,3829
2023,GU,Guam,coverage,83.3,79.3,87.3,970
2023,HI,Hawaii,coverage,97.0,96.2,97.7,4410
2023,IA,Iowa,coverage,92.6,91.8,93.5,5017
2023,ID,Idaho,coverage,88.6,87.3,89.8,3821
2023,IL,Illinois,coverage,91.5,90.4,92.6,3232
2023,IN,Indiana,coverage,90.9,89.9,91.8,5964
2023,KS,Kansas,coverage,89.6,88.4,90.7,5472
2023,LA,Louisiana,coverage,93.4,92.2,94.5,3206
2023,MA,Massachusetts,coverage,96.5,95.7,97.2,5917
2023,MD,Maryland,coverage,91.3,90.4,92.1,8671
2023,ME,Maine,coverage,91.8,90.7,92.9,5456
2023,MI,Michigan,coverage,94.1,93.2,95.0,5218
2023,MN,Minnesota,coverage,93.1,92.4,93.8,9021
2023,MO,Missouri,coverage,91.4,90.2,92.6,3973
2023,MS,Mississippi,coverage,86.4,84.4,88.3,2436
2023,MT,Montana,coverage,89.3,88.0,90.6,3465
2023,NC,North Carolina,coverage,88.0,86.4,89.6,2416
2023,ND,North Dakota,coverage,94.0,92.9,95.0,3021
2023,NE,Nebraska,coverage,88.9,88.0,89.8,7057
2023,NH,New Hampshire,coverage,94.7,93.6,95.8,2693
2023,NJ,New Jersey,coverage,88.6,87.5,89.7,4875
2023,NM,New Mexico,coverage,87.7,85.6,89.8,1565
2023,NV,Nevada,coverage,82.8,79.5,86.0,1327
2023,NY,New York,coverage,92.9,92.2,93.6,10384
2023,OH,Ohio,coverage,92.2,91.2,93.2,7019
2023,OK,Oklahoma,coverage,87.6,86.3,88.8,3837
2023,OR,Oregon,coverage,92.5,91.4,93.6,3632
2023,PR,Puerto Rico,coverage,94.1,92.9,95.3,3140
2023,RI,Rhode Island,coverage,93.0,91.7,94.2,3156
2023,SC,South Carolina,coverage,86.4,85.1,87.8,4570
2023,SD,South Dakota,coverage,89.8,87.3,92.4,3053
2023,TN,Tennessee,coverage,88.3,86.8,89.7,3085
2023,TX,Texas,coverage,78.0,76.1,80.0,5177
2023,US,"All States, DC and Territories (median) **",coverage,90.7,,,52
2023,UT,Utah,coverage,89.7,88.8,90.6,6511
2023,UW,All States and DC (median) **,coverage,90.8,,,49
2023,VA,Virginia,coverage,89.9,88.4,91.5,3383
2023,VI,Virgin Islands,coverage,78.7,74.5,82.8,914
2023,VT,Vermont,coverage,94.8,93.8,95.8,4103
2023,WA,Washington,coverage,91.2,90.6,91.8,14742
2023,WI,Wisconsin,coverage,92.0,91.0,92.9,6071
2023,WV,West Virginia,coverage,92.7,91.3,94.1,2265
2023,WY,Wyoming,coverage,85.6,83.8,87.4,1851
