
year,state,locationdesc,measure,value,ci_lower,ci_upper,sample_size
2019,IN,Indiana,coverage,86.6,85.4,87.8,4662
2019,KS,Kansas,coverage,84.5,83.4,85.6,6262
2019,KY,Kentucky,coverage,89.8,88.4,91.2,4682
2019,LA,Louisiana,coverage,85.6,84.0,87.3,2905
2019,MA,Massachusetts,coverage,92.6,91.6,93.5,4584
2019,MD,Maryland,coverage,88.4,87.4,89.4,8939
2019,ME,Maine,coverage,86.4,85.0,87.8,5123
2019,MI,Michigan,coverage,88.9,87.8,90.0,5852
2019,MN,Minnesota,coverage,90.2,89.4,90.9,9626
2019,MO,Missouri,coverage,83.2,81.7,84.7,3595
2019,MS,Mississippi,coverage,77.9,75.9,79.9,2632
2019,MT,Montana,coverage,87.7,86.4,88.9,3533
2019,NC,North Carolina,coverage,81.0,79.4,82.7,2481
2019,ND,North Dakota,coverage,90.8,89.4,92.3,2893
2019,NE,Nebraska,coverage,82.9,81.8,83.9,8130
2019,NH,New Hampshire,coverage,89.6,88.0,91.1,2922
2019,NM,New Mexico,coverage,85.9,84.3,87.6,3179
2019,NV,Nevada,coverage,79.7,77.1,82.3,1557
2019,NY,New York,coverage,86.4,85.4,87.5,7850
2019,OH,Ohio,coverage,88.4,87.2,89.6,6851
2019,OK,Oklahoma,coverage,80.9,79.4,82.5,3192
2019,OR,Oregon,coverage,87.1,85.9,88.3,3619
2019,PA,Pennsylvania,coverage,89.8,88.5,91.0,4146
2019,PR,Puerto Rico,coverage,89.7,88.5,90.9,3845
2019,RI,Rhode Island,coverage,89.9,88.3,91.5,3320
2019,SC,South Carolina,coverage,82.5,81.0,84.1,3398
2019,SD,South Dakota,coverage,85.1,82.7,87.5,3430
2019,TN,Tennessee,coverage,82.1,80.4,83.9,3428
2019,TX,Texas,coverage,71.6,69.7,73.5,5624
2019,US,"All States, DC and Territories (median) **",coverage,86.4,,,52
2019,UT,Utah,coverage,85.0,84.0,86.0,7182
2019,UW,All States and DC (median) **,coverage,86.4,,,50
2019,VA,Virginia,coverage,87.0,85.8,88.2,5573
2019,VT,Vermont,coverage,92.9,91.7,94.1,3457
2019,WA,Washington,coverage,88.1,87.2,89.0,7124
2019,WI,Wisconsin,coverage,88.7,87.0,90.4,2725
2019,WV,West Virginia,coverage,88.6,87.2,90.1,2795
2019,WY,Wyoming,coverage,80.3,78.2,82.5,2034
2020,AK,Alaska,coverage,87.1,85.1,89.0,2120
2020,AL,Alabama,coverage,82.5,80.8,84.2,2873
2020,AR,Arkansas,coverage,85.2,83.3,87.0,2267
2020,AZ,Arizona,coverage,81.2,79.8,82.5,5233
2020,CA,California,coverage,86.8,85.3,88.3,3096
2020,CO,Colorado,coverage,85.5,84.5,86.5,5967
2020,CT,Connecticut,coverage,89.1,87.8,90.4,5387
2020,DC,District of Columbia,coverage,94.2,92.8,95.6,2117
2020,DE,Delaware,coverage,86.8,85.1,88.6,2215
2020,FL,Florida,coverage,77.4,75.3,79.4,5003
2020,GA,Georgia,coverage,77.7,75.9,79.6,4435
2020,GU,Guam,coverage,77.4,73.9,80.9,1369
2020,HI,Hawaii,coverage,91.8,90.7,92.8,4699
2020,IA,Iowa,coverage,90.5,89.6,91.4,5728
2020,ID,Idaho,coverage,82.5,80.8,84.3,3291
2020,IL,Illinois,coverage,88.8,86.8,90.7,2231
2020,IN,Indiana,coverage,86.1,85.0,87.3,4654
2020,KS,Kansas,coverage,85.2,84.0,86.3,5739
2020,KY,Kentucky,coverage,89.7,88.0,91.4,2353
2020,LA,Louisiana,coverage,86.4,84.6,88.1,2770
2020,MA,Massachusetts,coverage,93.7,92.7,94.7,4524
2020,MD,Maryland,coverage,88.8,87.9,89.7,8187
2020,ME,Maine,coverage,88.6,87.3,89.8,5163
2020,MI,Michigan,coverage,91.6,90.5,92.7,4124
2020,MN,Minnesota,coverage,89.9,89.2,90.6,9962
2020,MO,Missouri,coverage,84.2,82.9,85.5,4889
2020,MS,Mississippi,coverage,78.2,76.4,79.9,3098
2020,MT,Montana,coverage,88.5,87.3,89.7,3530
2020,NC,North Carolina,coverage,81.1,79.6,82.6,3203
2020,ND,North Dakota,coverage,89.6,87.8,91.4,2322
2020,NE,Nebraska,coverage,84.9,83.8,86.0,7928
2020,NH,New Hampshire,coverage,90.3,89.0,91.6,3261
2020,NJ,New Jersey,coverage,85.9,84.9,87.0,6799
2020,NM,New Mexico,coverage,85.5,83.8,87.2,3613
2020,NV,Nevada,coverage,81.2,78.6,83.9,1374
2020,NY,New York,coverage,87.4,86.5,88.4,8691
2020,OH,Ohio,coverage,88.4,87.4,89.4,8386
2020,OK,Oklahoma,coverage,80.4,78.6,82.1,2611
2020,OR,Oregon,coverage,88.6,87.3,89.8,3248
2020,PA,Pennsylvania,coverage,89.8,88.4,91.2,3593
2020,PR,Puerto Rico,coverage,91.4,90.2,92.5,3485
2020,RI,Rhode Island,coverage,91.3,89.9,92.8,3162
2020,SC,South Carolina,coverage,82.1,80.1,84.2,2069
2020,SD,South Dakota,coverage,87.2,84.8,89.7,3652
2020,TN,Tennessee,coverage,83.7,81.8,85.6,2661
2020,TX,Texas,coverage,70.8,68.8,72.8,5447
2020,US,"All States, DC and Territories (median) **",coverage,86.8,,,53
2020,UT,Utah,coverage,86.0,85.0,87.1,6606
2020,UW,All States and DC (median) **,coverage,86.8,,,51
2020,VA,Virginia,coverage,86.2,84.9,87.4,5255
2020,VT,Vermont,coverage,91.7,90.4,93.0,3631
2020,WA,Washington,coverage,88.6,87.7,89.5,7296
2020,WI,Wisconsin,coverage,90.7,89.2,92.1,2954
2020,WV,West Virginia,coverage,89.5,88.2,90.8,3215
2020,WY,Wyoming,coverage,81.5,79.3,83.6,2038
2021,AK,Alaska,coverage,89.1,87.4,90.8,3121
2021,AL,Alabama,coverage,87.0,85.2,88.8,2449
2021,AR,Arkansas,coverage,89.0,87.1,90.8,2118
2021,AZ,Arizona,coverage,87.2,86.0,88.4,5640
2021,CA,California,coverage,89.7,88.6,90.7,4277
2021,CO,Colorado,coverage,87.9,87.0,88.8,6296
2021,CT,Connecticut,coverage,92.8,91.8,93.7,5214
2021,DC,District of Columbia,coverage,96.5,95.4,97.6,1981
2021,DE,Delaware,coverage,90.2,88.6,91.9,2029
2021,GA,Georgia,coverage,82.9,81.3,84.6,3873
2021,GU,Guam,coverage,85.1,81.9,88.3,1057
2021,HI,Hawaii,coverage,96.5,95.9,97.2,4686
2021,IA,Iowa,coverage,92.6,91.8,93.5,5359
2021,ID,Idaho,coverage,90.3,89.2,91.4,3811
2021,IL,Illinois,coverage,92.0,90.3,93.8,1964
2021,IN,Indiana,coverage,90.9,89.9,91.8,5514
2021,KS,Kansas,coverage,88.7,87.9,89.5,9989
2021,KY,Kentucky,coverage,94.5,93.5,95.6,3218
2021,LA,Louisiana,coverage,92.5,91.2,93.8,2997
2021,MA,Massachusetts,coverage,96.6,96.0,97.3,5178
2021,MD,Maryland,coverage,91.0,90.1,91.9,8584
2021,ME,Maine,coverage,92.9,92.0,93.8,5931
2021,MI,Michigan,coverage,93.8,92.9,94.6,5302
2021,MN,Minnesota,coverage,93.8,93.2,94.4,9945
2021,MO,Missouri,coverage,87.7,86.5,88.8,6472
2021,MS,Mississippi,coverage,86.7,85.0,88.4,2358
2021,MT,Montana,coverage,90.6,89.4,91.8,3294
2021,NC,North Carolina,coverage,86.6,85.2,88.0,2824
2021,ND,North Dakota,coverage,92.3,91.1,93.6,3043
2021,NE,Nebraska,coverage,89.6,88.7,90.6,8001
2021,NH,New Hampshire,coverage,93.5,92.2,94.7,2966
2021,NJ,New Jersey,coverage,89.0,88.0,89.9,4657
2021,NM,New Mexico,coverage,89.9,88.6,91.2,3754
2021,NV,Nevada,coverage,86.3,83.8,88.7,1459
2021,NY,New York,coverage,92.4,91.9,93.0,21010
2021,OH,Ohio,coverage,91.9,91.0,92.8,8081
2021,OK,Oklahoma,coverage,85.6,84.1,87.2,2919
2021,OR,Oregon,coverage,92.0,90.8,93.1,3354
2021,PA,Pennsylvania,coverage,93.3,92.2,94.4,4153
2021,PR,Puerto Rico,coverage,94.1,92.7,95.4,2697
2021,RI,Rhode Island,coverage,93.4,92.2,94.6,3364
2021,SC,South Carolina,coverage,86.2,84.9,87.6,4561
2021,SD,South Dakota,coverage,91.2,89.2,93.1,3887
2021,TN,Tennessee,coverage,88.4,86.9,89.9,2777
2021,TX,Texas,coverage,75.8,73.9,77.6,5615
2021,US,"All States, DC and Territories (median) **",coverage,90.9,,,53
2021,UT,Utah,coverage,89.6,88.7,90.5,6456
2021,UW,All States and DC (median) **,coverage,90.9,,,50
2021,VA,Virginia,coverage,93.1,92.1,94.1,5465
2021,VI,Virgin Islands,coverage,79.1,73.4,84.8,664
2021,VT,Vermont,coverage,94.0,92.8,95.3,3704
2021,WA,Washington,coverage,92.0,91.2,92.8,7053
2021,WI,Wisconsin,coverage,94.3,93.1,95.5,3320
2021,WV,West Virginia,coverage,91.7,90.6,92.8,3692
2021,WY,Wyoming,coverage,83.2,81.0,85.4,1831
2022,AK,Alaska,coverage,90.2,88.8,91.5,3320
2022,AL,Alabama,coverage,87.2,85.2,89.2,2286
2022,AR,Arkansas,coverage,87.4,85.7,89.2,2551
2022,AZ,Arizona,coverage,86.0,84.4,87.6,4819
2022,CA,California,coverage,91.4,90.5,92.3,6833
2022,CO,Colorado,coverage,88.9,88.0,89.8,5742
2022,CT,Connecticut,coverage,91.6,90.6,92.6,5682
2022,DC,District of Columbia,coverage,96.7,95.6,97.7,1991
2022,DE,Delaware,coverage,91.3,89.8,92.9,2097
2022,FL,Florida,coverage,84.0,82.2,85.7,5915
2022,GA,Georgia,coverage,84.1,82.7,85.5,4448
2022,GU,Guam,coverage,84.6,81.0,88.2,1400
2022,HI,Hawaii,coverage,97.1,96.5,97.7,4459
2022,IA,Iowa,coverage,93.3,92.5,94.1,5011
2022,ID,Idaho,coverage,89.7,88.5,90.9,3671
2022,IL,Illinois,coverage,87.7,86.2,89.3,2496
2022,IN,Indiana,coverage,91.2,90.3,92.1,5713
2022,KS,Kansas,coverage,89.2,88.1,90.4,5830
2022,KY,Kentucky,coverage,95.5,94.4,96.5,2548
2022,LA,Louisiana,coverage,91.3,89.9,92.7,3119
2022,MA,Massachusetts,coverage,97.3,96.8,97.8,7123
2022,MD,Maryland,coverage,90.3,89.4,91.2,8793
2022,ME,Maine,coverage,94.0,93.0,94.9,5318
2022,MI,Michigan,coverage,94.4,93.6,95.3,5340
2022,MN,Minnesota,coverage,93.9,93.3,94.6,10206
2022,MO,Missouri,coverage,88.5,87.2,89.8,4138
2022,MS,Mississippi,coverage,86.7,85.0,88.4,2593
2022,MT,Montana,coverage,91.6,90.5,92.7,3561
2022,NC,North Carolina,coverage,87.4,85.9,88.8,2750
2022,ND,North Dakota,coverage,95.0,93.9,96.0,2328
2022,NE,Nebraska,coverage,89.2,88.0,90.4,3671
2022,NH,New Hampshire,coverage,93.5,92.3,94.8,2867
2022,NJ,New Jersey,coverage,89.8,88.7,90.8,4870
2022,NM,New Mexico,coverage,89.2,87.6,90.8,2357
2022,NV,Nevada,coverage,84.5,82.3,86.7,1678
2022,NY,New York,coverage,92.1,91.4,92.8,10056
2022,OH,Ohio,coverage,92.7,91.9,93.6,9349
2022,OK,Oklahoma,coverage,86.7,85.3,88.1,3274
2022,OR,Oregon,coverage,92.9,91.8,93.9,3637
2022,PA,Pennsylvania,coverage,93.7,92.4,95.0,2970
2022,PR,Puerto Rico,coverage,95.2,94.2,96.2,3672
2022,RI,Rhode Island,coverage,93.7,92.6,94.8,3217
2022,SC,South Carolina,coverage,85.6,84.3,87.0,4542
2022,SD,South Dakota,coverage,91.4,88.7,94.1,4195
2022,TN,Tennessee,coverage,86.3,84.8,87.9,2863
2022,TX,Texas,coverage,78.5,76.9,80.0,7186
2022,US,"All States, DC and Territories (median) **",coverage,91.1,,,54
2022,UT,Utah,coverage,89.4,88.4,90.4,5978
2022,UW,All States and DC (median) **,coverage,91.2,,,51
2022,VA,Virginia,coverage,91.0,89.8,92.2,5514
2022,VI,Virgin Islands,coverage,73.4,64.6,82.2,653
2022,VT,Vermont,coverage,94.5,93.6,95.5,4828
2022,WA,Washington,coverage,92.2,91.6,92.8,14419
2022,WI,Wisconsin,coverage,93.3,92.4,94.2,6053
2022,WV,West Virginia,coverage,92.8,91.6,94.1,2718
2022,WY,Wyoming,coverage,86.0,84.1,87.8,1943
2023,AK,Alaska,coverage,90.8,89.5,92.1,3105
2023,AL,Alabama,coverage,88.9,87.2,90.6,2327
2023,AR,Arkansas,coverage,86.1,84.3,88.0,2541
2023,AZ,Arizona,coverage,86.5,85.2,87.9,5380
2023,CA,California,coverage,91.1,90.2,92.0,6728
2023,CO,Colorado,coverage,88.4,87.4,89.4,5071
2023,CT,Connecticut,coverage,90.5,89.4,91.6,5189
2023,DC,District of Columbia,coverage,95.9,94.7,97.2,1924
2023,DE,Delaware,coverage,91.4,89.8,92.9,2056
2023,FL,Florida,coverage,84.6,82.8,86.3,5712
2023,GA,Georgia,coverage,84.0,82.4,85.6,3829
2023,GU,Guam,coverage,83.3,79.3,87.3,970
2023,HI,Hawaii,coverage,97.0,96.2,97.7,4410
2023,IA,Iowa,coverage,92.6,91.8,93.5,5017
2023,ID,Idaho,coverage,88.6,87.3,89.8,3821
2023,IL,Illinois,coverage,91.5,90.4,92.6,3232
2023,IN,Indiana,coverage,90.9,89.9,91.8,5964
2023,KS,Kansas,coverage,89.6,88.4,90.7,5472
2023,LA,Louisiana,coverage,93.4,92.2,94.5,3206
2023,MA,Massachusetts,coverage,96.5,95.7,97.2,5917
2023,MD,Maryland,coverage,91.3,90.4,92.1,8671
2023,ME,Maine,coverage,91.8,90.7,92.9,5456
2023,MI,Michigan,coverage,94.1,93.2,95.0,5218
2023,MN,Minnesota,coverage,93.1,92.4,93.8,9021
2023,MO,Missouri,coverage,91.4,90.2,92.6,3973
2023,MS,Mississippi,coverage,86.4,84.4,88.3,2436
2023,MT,Montana,coverage,89.3,88.0,90.6,3465
2023,NC,North Carolina,coverage,88.0,86.4,89.6,2416
2023,ND,North Dakota,coverage,94.0,92.9,95.0,3021
2023,NE,Nebraska,coverage,88.9,88.0,89.8,7057
2023,NH,New Hampshire,coverage,94.7,93.6,95.8,2693
2023,NJ,New Jersey,coverage,88.6,87.5,89.7,4875
2023,NM,New Mexico,coverage,87.7,85.6,89.8,1565
2023,NV,Nevada,coverage,82.8,79.5,86.0,1327
2023,NY,New York,coverage,92.9,92.2,93.6,10384
2023,OH,Ohio,coverage,92.2,91.2,93.2,7019
2023,OK,Oklahoma,coverage,87.6,86.3,88.8,3837
2023,OR,Oregon,coverage,92.5,91.4,93.6,3632
2023,PR,Puerto Rico,coverage,94.1,92.9,95.3,3140
2023,RI,Rhode Island,coverage,93.0,91.7,94.2,3156
2023,SC,South Carolina,coverage,86.4,85.1,87.8,4570
2023,SD,South Dakota,coverage,89.8,87.3,92.4,3053
2023,TN,Tennessee,coverage,88.3,86.8,89.7,3085
2023,TX,Texas,coverage,78.0,76.1,80.0,5177
2023,US,"All States, DC and Territories (median) **",coverage,90.7,,,52
2023,UT,Utah,coverage,89.7,88.8,90.6,6511
2023,UW,All States and DC (median) **,coverage,90.8,,,49
2023,VA,Virginia,coverage,89.9,88.4,91.5,3383
2023,VI,Virgin Islands,coverage,78.7,74.5,82.8,914
2023,VT,Vermont,coverage,94.8,93.8,95.8,4103
2023,WA,Washington,coverage,91.2,90.6,91.8,14742
2023,WI,Wisconsin,coverage,92.0,91.0,92.9,6071
2023,WV,West Virginia,coverage,92.7,91.3,94.1,2265
2023,WY,Wyoming,coverage,85.6,83.8,87.4,1851
2011,AK,Alaska,obesity,27.4,25.2,29.6,950
2011,AL,Alabama,obesity,32.0,30.5,33.5,2416
2011,AR,Arkansas,obesity,30.9,28.8,33.1,1385
2011,AZ,Arizona,obesity,25.1,22.9,27.3,1546
2011,CA,California,obesity,23.8,22.9,24.7,3971
2011,CO,Colorado,obesity,20.7,19.7,21.8,2732
2011,CT,Connecticut,obesity,24.5,23.0,26.0,1599
2011,DC,District of Columbia,obesity,23.8,21.8,25.7,1037
2011,DE,Delaware,obesity,28.8,26.9,30.7,1354
2011,FL,Florida,obesity,26.6,25.4,27.9,3233
2011,GA,Georgia,obesity,28.0,26.6,29.3,2731
2011,GU,Guam,obesity,27.4,24.8,30.1,462
2011,HI,Hawaii,obesity,21.9,20.4,23.3,1538
2011,IA,Iowa,obesity,29.0,27.6,30.3,2013
2011,ID,Idaho,obesity,27.1,25.3,28.8,1570
2011,IL,Illinois,obesity,27.1,25.4,28.9,1518
2011,IN,Indiana,obesity,30.8,29.5,32.2,2585
2011,KS,Kansas,obesity,29.6,28.7,30.4,5907
2011,KY,Kentucky,obesity,30.4,28.9,31.8,3280
2011,LA,Louisiana,obesity,33.4,32.0,34.9,3574
2011,MA,Massachusetts,obesity,22.7,21.8,23.7,5041
2011,MD,Maryland,obesity,28.3,26.9,29.7,2646
2011,ME,Maine,obesity,27.8,26.8,28.9,3446
2011,MI,Michigan,obesity,31.3,29.9,32.6,3327
2011,MN,Minnesota,obesity,25.7,24.6,26.8,3720
2011,MO,Missouri,obesity,30.3,28.6,31.9,1859
2011,MS,Mississippi,obesity,34.9,33.5,36.3,2953
2011,MT,Montana,obesity,24.6,23.3,25.9,2500
2011,NC,North Carolina,obesity,29.1,27.7,30.5,2981
2011,ND,North Dakota,obesity,27.8,26.3,29.4,1433
2011,NE,Nebraska,obesity,28.4,27.6,29.2,7264
2011,NH,New Hampshire,obesity,26.5,25.0,28.0,1702
2011,NJ,New Jersey,obesity,23.7,22.7,24.8,3497
2011,NM,New Mexico,obesity,26.3,25.1,27.6,2310
2011,NV,Nevada,obesity,24.5,22.4,26.6,1277
2011,NY,New York,obesity,24.5,23.2,25.8,1771
2011,OH,Ohio,obesity,29.7,28.3,31.0,2748
2011,OK,Oklahoma,obesity,31.1,29.7,32.5,2542
2011,OR,Oregon,obesity,26.7,25.2,28.3,1556
2011,PA,Pennsylvania,obesity,28.6,27.3,29.8,3147
2011,PR,Puerto Rico,obesity,26.3,25.0,27.7,1624
2011,RI,Rhode Island,obesity,25.4,23.9,26.9,1520
2011,SC,South Carolina,obesity,30.8,29.6,32.1,3975
2011,SD,South Dakota,obesity,28.1,26.2,30.0,2299
2011,TN,Tennessee,obesity,29.2,26.7,31.7,1722
2011,TX,Texas,obesity,30.4,29.0,31.8,4061
2011,US,"All States, DC and Territories (median) **",obesity,27.7,,,53
2011,UT,Utah,obesity,24.4,23.3,25.5,2955
2011,UW,All States and DC (median) **,obesity,27.8,,,51
2011,VA,Virginia,obesity,29.2,27.5,30.9,1781
2011,VT,Vermont,obesity,25.4,24.1,26.8,1686
2011,WA,Washington,obesity,26.5,25.2,27.7,3799
2011,WI,Wisconsin,obesity,27.7,25.8,29.7,1450
2011,WV,West Virginia,obesity,32.4,30.8,34.0,1647
2011,WY,Wyoming,obesity,25.0,23.4,26.5,1657
2012,AK,Alaska,obesity,25.7,23.9,27.5,1181
2012,AL,Alabama,obesity,33.0,31.5,34.4,2967
2012,AR,Arkansas,obesity,34.5,32.7,36.4,1615
2012,AZ,Arizona,obesity,26.0,24.3,27.8,1814
2012,CA,California,obesity,25.0,23.9,26.0,3278
2012,CO,Colorado,obesity,20.5,19.5,21.4,2424
2012,CT,Connecticut,obesity,25.6,24.3,26.9,2117
2012,DC,District of Columbia,obesity,21.9,19.8,24.0,848
2012,DE,Delaware,obesity,26.9,25.2,28.6,1357
2012,FL,Florida,obesity,25.2,23.6,26.7,1912
2012,GA,Georgia,obesity,29.1,27.4,30.8,1696
2012,GU,Guam,obesity,29.1,26.3,31.9,514
2012,HI,Hawaii,obesity,23.6,22.0,25.1,1606
2012,IA,Iowa,obesity,30.4,29.1,31.8,2097
2012,ID,Idaho,obesity,26.8,24.8,28.8,1541
2012,IL,Illinois,obesity,28.1,26.4,29.9,1562
2012,IN,Indiana,obesity,31.4,30.1,32.7,2598
2012,KS,Kansas,obesity,29.9,28.7,31.0,3342
2012,KY,Kentucky,obesity,31.3,29.9,32.6,3517
2012,LA,Louisiana,obesity,34.7,33.1,36.4,3057
2012,MA,Massachusetts,obesity,22.9,22.0,23.8,4993
2012,MD,Maryland,obesity,27.6,26.3,28.9,3486
2012,ME,Maine,obesity,28.4,27.2,29.5,2621
2012,MI,Michigan,obesity,31.1,29.8,32.3,3193
2012,MN,Minnesota,obesity,25.7,24.7,26.8,2966
2012,MO,Missouri,obesity,29.6,28.0,31.2,2018
2012,MS,Mississippi,obesity,34.6,33.0,36.2,2586
2012,MT,Montana,obesity,24.3,23.1,25.5,2154
2012,NC,North Carolina,obesity,29.6,28.5,30.7,3369
2012,ND,North Dakota,obesity,29.7,27.9,31.4,1366
2012,NE,Nebraska,obesity,28.6,27.7,29.6,5405
2012,NH,New Hampshire,obesity,27.3,25.8,28.8,1972
2012,NJ,New Jersey,obesity,24.6,23.6,25.6,3787
2012,NM,New Mexico,obesity,27.1,25.9,28.3,2226
2012,NV,Nevada,obesity,26.2,24.3,28.1,1118
2012,NY,New York,obesity,23.6,22.0,25.1,1362
2012,OH,Ohio,obesity,30.1,29.0,31.2,3849
2012,OK,Oklahoma,obesity,32.2,30.8,33.6,2474
2012,OR,Oregon,obesity,27.3,25.7,29.0,1349
2012,PA,Pennsylvania,obesity,29.1,28.1,30.1,5624
2012,PR,Puerto Rico,obesity,28.4,27.0,29.7,1676
2012,RI,Rhode Island,obesity,25.7,24.1,27.4,1365
2012,SC,South Carolina,obesity,31.6,30.4,32.8,3897
2012,SD,South Dakota,obesity,28.1,26.5,29.8,2203
2012,TN,Tennessee,obesity,31.1,29.6,32.7,2091
2012,TX,Texas,obesity,29.2,27.8,30.5,2535
2012,US,"All States, DC and Territories (median) **",obesity,28.1,,,53
2012,UT,Utah,obesity,24.3,23.3,25.3,2972
2012,UW,All States and DC (median) **,obesity,27.6,,,51
2012,VA,Virginia,obesity,27.4,26.0,28.7,1884
2012,VT,Vermont,obesity,23.7,22.3,25.1,1404
2012,WA,Washington,obesity,26.8,25.8,27.8,3926
2012,WI,Wisconsin,obesity,29.7,27.8,31.6,1555
2012,WV,West Virginia,obesity,33.8,32.2,35.4,1690
2012,WY,Wyoming,obesity,24.6,22.8,26.4,1497
2013,AK,Alaska,obesity,28.4,26.5,30.3,1282
2013,AL,Alabama,obesity,32.4,30.8,34.1,2138
2013,AR,Arkansas,obesity,34.6,32.7,36.6,1656
2013,AZ,Arizona,obesity,26.8,24.2,29.3,1067
2013,CA,California,obesity,24.1,23.0,25.2,2563
2013,CO,Colorado,obesity,21.3,20.3,22.2,2704
2013,CT,Connecticut,obesity,25.0,23.5,26.4,1891
2013,DC,District of Columbia,obesity,22.9,20.9,24.8,1103
2013,DE,Delaware,obesity,31.1,29.3,32.8,1540
2013,FL,Florida,obesity,26.4,25.3,27.4,9420
2013,GA,Georgia,obesity,30.3,28.9,31.7,2373
2013,GU,Guam,obesity,27.0,24.3,29.7,465
2013,HI,Hawaii,obesity,21.8,20.4,23.2,1617
2013,IA,Iowa,obesity,31.3,29.9,32.7,2434
2013,ID,Idaho,obesity,29.6,27.8,31.4,1552
2013,IL,Illinois,obesity,29.4,27.7,31.1,1619
2013,IN,Indiana,obesity,31.8,30.6,33.1,3157
2013,KS,Kansas,obesity,30.0,29.2,30.7,6656
2013,KY,Kentucky,obesity,33.2,31.8,34.6,3565
2013,LA,Louisiana,obesity,33.1,31.0,35.2,1692
2013,MA,Massachusetts,obesity,23.6,22.5,24.8,3476
2013,MD,Maryland,obesity,28.3,27.0,29.5,3613
2013,ME,Maine,obesity,28.9,27.5,30.2,2212
2013,MI,Michigan,obesity,31.5,30.4,32.6,3866
2013,MN,Minnesota,obesity,25.5,24.1,26.8,3598
2013,MO,Missouri,obesity,30.4,28.8,32.1,2128
2013,MS,Mississippi,obesity,35.1,33.4,36.7,2456
2013,MT,Montana,obesity,24.6,23.4,25.8,2475
2013,NC,North Carolina,obesity,29.4,28.0,30.7,2549
2013,ND,North Dakota,obesity,31.0,29.5,32.5,2342
2013,NE,Nebraska,obesity,29.6,28.4,30.7,5029
2013,NH,New Hampshire,obesity,26.7,25.3,28.2,1676
2013,NJ,New Jersey,obesity,26.3,25.1,27.5,3275
2013,NM,New Mexico,obesity,26.4,25.1,27.7,2405
2013,NV,Nevada,obesity,26.2,24.0,28.5,1239
2013,NY,New York,obesity,25.4,24.2,26.6,2135
2013,OH,Ohio,obesity,30.4,29.2,31.6,3635
2013,OK,Oklahoma,obesity,32.5,31.1,33.9,2544
2013,OR,Oregon,obesity,26.5,24.9,28.0,1487
2013,PA,Pennsylvania,obesity,30.0,28.9,31.2,3266
2013,PR,Puerto Rico,obesity,27.9,26.4,29.4,1590
2013,RI,Rhode Island,obesity,27.3,25.8,28.8,1711
2013,SC,South Carolina,obesity,31.7,30.5,33.0,3274
2013,SD,South Dakota,obesity,29.9,28.0,31.7,2040
2013,TN,Tennessee,obesity,33.7,31.8,35.5,1780
2013,TX,Texas,obesity,30.9,29.5,32.3,3112
2013,US,"All States, DC and Territories (median) **",obesity,28.9,,,53
2013,UT,Utah,obesity,24.1,23.2,25.1,2988
2013,UW,All States and DC (median) **,obesity,29.4,,,51
2013,VA,Virginia,obesity,27.2,25.9,28.5,2267
2013,VT,Vermont,obesity,24.7,23.3,26.1,1514
2013,WA,Washington,obesity,27.2,26.0,28.3,2900
2013,WI,Wisconsin,obesity,29.8,28.0,31.5,1964
2013,WV,West Virginia,obesity,35.1,33.6,36.6,1979
2013,WY,Wyoming,obesity,27.8,26.2,29.4,1658
2014,AK,Alaska,obesity,29.7,27.8,31.6,1239
2014,AL,Alabama,obesity,33.5,32.1,35.0,2814
2014,AR,Arkansas,obesity,35.9,33.8,38.0,1672
2014,AZ,Arizona,obesity,28.9,27.7,30.2,3777
2014,CA,California,obesity,24.7,23.5,25.9,1967
2014,CO,Colorado,obesity,21.3,20.4,22.2,2702
2014,CT,Connecticut,obesity,26.3,24.8,27.7,1934
2014,DC,District of Columbia,obesity,21.7,19.5,23.9,907
2014,DE,Delaware,obesity,30.7,28.6,32.7,1268
2014,FL,Florida,obesity,26.2,25.0,27.5,2303
2014,GA,Georgia,obesity,30.5,28.9,32.1,1833
2014,GU,Guam,obesity,28.0,25.5,30.4,660
2014,HI,Hawaii,obesity,22.1,20.7,23.5,1483
2014,IA,Iowa,obesity,30.9,29.6,32.3,2407
2014,ID,Idaho,obesity,28.9,27.1,30.8,1415
2014,IL,Illinois,obesity,29.3,27.6,31.1,1394
2014,IN,Indiana,obesity,32.7,31.5,33.9,3464
2014,KS,Kansas,obesity,31.3,30.3,32.2,4110
2014,KY,Kentucky,obesity,31.6,30.2,33.1,3553
2014,LA,Louisiana,obesity,34.9,33.4,36.4,2219
2014,MA,Massachusetts,obesity,23.3,22.3,24.4,3696
2014,MD,Maryland,obesity,29.6,28.1,31.1,3578
2014,ME,Maine,obesity,28.2,26.9,29.5,2441
2014,MI,Michigan,obesity,30.7,29.4,32.0,2533
2014,MN,Minnesota,obesity,27.6,26.8,28.5,4382
2014,MO,Missouri,obesity,30.2,28.6,31.9,2158
2014,MS,Mississippi,obesity,35.5,33.4,37.6,1398
2014,MT,Montana,obesity,26.4,24.9,27.9,1944
2014,NC,North Carolina,obesity,29.7,28.4,31.0,1979
2014,ND,North Dakota,obesity,32.2,30.5,33.9,2341
2014,NE,Nebraska,obesity,30.2,29.2,31.2,6633
2014,NH,New Hampshire,obesity,27.4,25.8,29.1,1626
2014,NJ,New Jersey,obesity,26.9,25.7,28.1,3322
2014,NM,New Mexico,obesity,28.4,26.9,30.0,2290
2014,NV,Nevada,obesity,27.7,25.3,30.1,923
